brand;brands_id;model;models_id;market_price;year
TOYOTA;11;Camry;66;999050;2015
KIA;28;Sorento;750;982800;2015
TOYOTA;11;LC200;2497;970000;2013
TOYOTA;11;Land Cruiser 200;2767;970000;2012
NISSAN;9;Patrol;82;950000;2011
TOYOTA;11;Land cruiser;70;950000;2013
TOYOTA;11;Land cruiser;70;950000;2013
TOYOTA;11;RAV-4;67;950000;2014
TOYOTA;11;Avensis;65;916760;2015
TOYOTA;11;Land Cruiser Prado;69;910000;2013
KIA;28;Sorento;750;906048;2015
KIA;28;Sorento;750;902000;2015
TOYOTA;11;RAV-4;67;900000;2014
TOYOTA;11;RAV-4;67;900000;2014
TOYOTA;11;HighLander;859;900000;2013
KIA;28;Sorento;750;881100;2014
TOYOTA;11;Land Cruiser Prado;69;870000;2013
NISSAN;9;X-Trail;80;862755;2014
KIA;28;Sorento;750;861000;2015
KIA;28;Sorento;750;861000;2015
TOYOTA;11;PRADO;1509;855713;2014
KIA;28;Sorento;750;850668;2015
CHEVROLET;6;Camaro;2223;850000;2012
TOYOTA;11;PRADO;1509;850000;2014
TOYOTA;11;RAV-4;67;850000;2014
TOYOTA;11;Sienna;871;850000;2012
TOYOTA;11;RAV-4;67;840000;2014
KIA;28;Sorento;750;840000;2013
TOYOTA;11;LAND CRUISER 150 PRADO;3080;830000;2014
KIA;28;Sorento;750;830000;2014
KIA;28;Sorento;750;810000;2013
TOYOTA;11;HighLander;859;806086;2014
KIA;28;Sorento;750;803700;2013
KIA;28;Sorento;750;803700;2013
TOYOTA;11;HighLander;859;800000;2014
TOYOTA;11;Land Cruiser 150;2885;796509;2014
TOYOTA;11;PRADO;1509;790000;2014
NISSAN;9;Murano;79;768869;2013
CHEVROLET;6;CAPTIVA;85;765600;2014
CHEVROLET;6;CAPTIVA;85;765600;2014
CHEVROLET;6;CAPTIVA;85;765600;2014
CHEVROLET;6;CAPTIVA;85;765600;2014
TOYOTA;11;HighLander;859;765368;2014
KIA;28;Sorento;750;761900;2013
NISSAN;9;Murano;79;750000;2013
TOYOTA;11;RAV-4;67;750000;2013
KIA;28;Sorento;750;750000;2013
KIA;28;Sorento;750;750000;2014
KIA;28;Sorento;750;729300;2014
KIA;28;Mohave;1182;720000;2011
KIA;28;Mohave;1182;720000;2012
KIA;28;Sportage;751;711000;2015
KIA;28;Sportage;751;711000;2015
CHEVROLET;6;CAPTIVA;85;700000;2013
OPEL;8;Antara;198;700000;2013
OPEL;8;Insignia;1142;700000;2013
TOYOTA;11;RAV-4;67;700000;2014
TOYOTA;11;RAV-4;67;700000;2013
TOYOTA;11;RAV-4;67;700000;2013
KIA;28;Mohave;1182;700000;2012
KIA;28;Sorento;750;700000;2014
KIA;28;Sorento;750;696150;2014
NISSAN;9;Qashqai;78;690910;2015
NISSAN;9;Qashqai;78;690910;2015
KIA;28;Sportage;751;690800;2014
TOYOTA;11;Land Cruiser 150;2885;690000;2013
TOYOTA;11;HighLander;859;685000;2014
KIA;28;Sportage;751;683892;2014
CHEVROLET;6;CAPTIVA;85;680000;2013
CHEVROLET;6;CAPTIVA;85;680000;2013
TOYOTA;11;RAV-4;67;680000;2013
NISSAN;9;Qashqai;78;676000;2014
NISSAN;9;Qashqai;78;670320;2015
OPEL;8;Insignia;1142;670000;2012
TOYOTA;11;HighLander;859;670000;2014
TOYOTA;11;RAV-4;67;670000;2014
TOYOTA;11;RAV-4;67;670000;2014
TOYOTA;11;RAV-4;67;670000;2014
TOYOTA;11;RAV-4;67;670000;2014
TOYOTA;11;Venza;1678;660000;2013
KIA;28;Sportage;751;660000;2013
KIA;28;Sportage;751;660000;2013
KIA;28;Sorento;750;652575;2014
NISSAN;9;Murano;79;651040;2013
KIA;28;Sportage;751;651000;2015
KIA;28;Sportage;751;651000;2015
NISSAN;9;Pathfinder;81;650000;2012
TOYOTA;11;Camry;66;650000;2014
TOYOTA;11;RAV-4;67;650000;2014
TOYOTA;11;Camry;66;650000;2014
TOYOTA;11;Camry;66;650000;2014
KIA;28;Sorento;750;650000;2013
KIA;28;Sorento;750;650000;2013
CHEVROLET;6;Tracker;2791;640000;2014
TOYOTA;11;Avensis;65;640000;2013
TOYOTA;11;Camry;66;640000;2013
TOYOTA;11;Avensis;65;640000;2013
TOYOTA;11;RAV-4;67;640000;2013
KIA;28;Sorento;750;640000;2013
KIA;28;Sportage;751;631400;2014
KIA;28;Sportage;751;631400;2014
KIA;28;Sportage;751;631000;2014
TOYOTA;11;Land Cruiser Prado;69;630000;2013
TOYOTA;11;RAV-4;67;630000;2014
TOYOTA;11;RAV-4;67;630000;2014
KIA;28;Sportage;751;630000;2014
KIA;28;Sportage;751;630000;2014
KIA;28;Sorento;750;629280;2013
NISSAN;9;Qashqai;78;629000;2015
TOYOTA;11;RAV-4;67;625000;2014
KIA;28;Sportage;751;624800;2014
KIA;28;Sportage;751;624800;2014
KIA;28;Sportage;751;624800;2014
KIA;28;Sportage;751;622600;2014
KIA;28;Sportage;751;622600;2014
KIA;28;Sportage;751;622600;2014
KIA;28;Optima;2171;620400;2014
KIA;28;Optima;2171;620400;2014
OPEL;8;Mokka;2632;620000;2013
TOYOTA;11;RAV-4;67;620000;2014
TOYOTA;11;Venza;1678;620000;2013
KIA;28;Sorento;750;620000;2013
TOYOTA;11;Camry;66;615000;2014
TOYOTA;11;Venza;1678;614462;2014
CHEVROLET;6;CAPTIVA;85;610000;2013
NISSAN;9;X-Trail;80;610000;2014
TOYOTA;11;Land Cruiser Prado;69;610000;2013
TOYOTA;11;Land Cruiser Prado;69;610000;2013
KIA;28;Sorento;750;610000;2012
KIA;28;Sorento;750;610000;2012
KIA;28;Mohave;1182;610000;2011
CHEVROLET;6;Malibu;560;605000;2013
OPEL;8;Mokka;2632;604500;2013
TOYOTA;11;PRADO;1509;600410;2014
CHEVROLET;6;CAPTIVA;85;600000;2013
CHEVROLET;6;CAPTIVA;85;600000;2014
OPEL;8;Antara;198;600000;2013
NISSAN;9;Murano;79;600000;2013
NISSAN;9;Murano;79;600000;2014
TOYOTA;11;HighLander;859;600000;2013
TOYOTA;11;Land Cruiser Prado;69;600000;2013
TOYOTA;11;HighLander;859;600000;2013
TOYOTA;11;HighLander;859;600000;2013
KIA;28;Sorento;750;600000;2013
KIA;28;Sorento;750;600000;2013
KIA;28;Sportage;751;598000;2014
KIA;28;Sorento;750;597350;2014
TOYOTA;11;Venza;1678;590475;2014
CHEVROLET;6;Malibu;560;590000;2013
CHEVROLET;6;Malibu;560;590000;2013
CHEVROLET;6;CAPTIVA;85;590000;2013
CHEVROLET;6;CAPTIVA;85;590000;2013
TOYOTA;11;Land Cruiser Prado;69;590000;2012
KIA;28;Sorento;750;590000;2013
CHEVROLET;6;Tracker;2791;587600;2014
NISSAN;9;Juke;2032;585000;2014
CHEVROLET;6;ORLANDO;2080;580000;2014
KIA;28;Sorento;750;580000;2013
KIA;28;Sorento;750;580000;2013
KIA;28;Sportage;751;580000;2015
TOYOTA;11;Land Cruiser Prado;69;579000;2013
TOYOTA;11;Land Cruiser Prado;69;579000;2013
TOYOTA;11;Land Cruiser Prado;69;579000;2013
NISSAN;9;X-Trail;80;578000;2014
KIA;28;Sportage;751;575000;2014
KIA;28;Optima;2171;571200;2014
KIA;28;Optima;2171;571200;2014
NISSAN;9;X-Trail;80;571000;2014
CHEVROLET;6;CAPTIVA;85;570000;2013
CHEVROLET;6;CAPTIVA;85;570000;2013
CHEVROLET;6;CAPTIVA;85;570000;2013
CHEVROLET;6;CAPTIVA;85;570000;2013
TOYOTA;11;Land cruiser;70;570000;2009
TOYOTA;11;HighLander;859;570000;2012
TOYOTA;11;HighLander;859;570000;2011
KIA;28;Sportage;751;570000;2013
KIA;28;Sportage;751;570000;2013
KIA;28;Sportage;751;570000;2013
KIA;28;Sorento;750;570000;2013
TOYOTA;11;RAV-4;67;569411;2014
TOYOTA;11;RAV-4;67;566907;2014
CHEVROLET;6;ORLANDO;2080;566254;2014
KIA;28;Carens;743;565000;2014
NISSAN;9;Murano;79;562893;2013
NISSAN;9;Qashqai;78;561956;2015
NISSAN;9;Pathfinder;81;560560;2014
CHEVROLET;6;Malibu;560;560000;2012
CHEVROLET;6;CAPTIVA;85;560000;2013
KIA;28;Ceed;190;560000;2013
KIA;28;Sportage;751;560000;2013
KIA;28;Sportage;751;560000;2013
KIA;28;Sportage;751;560000;2013
KIA;28;Mohave;1182;560000;2011
KIA;28;Sorento;750;560000;2013
TOYOTA;11;RAV-4;67;559688;2015
KIA;28;Sorento;750;555000;2013
CHEVROLET;6;Tracker;2791;552300;2014
CHEVROLET;6;Tracker;2791;552300;2014
CHEVROLET;6;Tracker;2791;551200;2014
CHEVROLET;6;ORLANDO;2080;550000;2014
CHEVROLET;6;CAPTIVA;85;550000;2013
CHEVROLET;6;CAPTIVA;85;550000;2013
CHEVROLET;6;CAPTIVA;85;550000;2013
NISSAN;9;X-Trail;80;550000;2012
NISSAN;9;X-Trail;80;550000;2014
NISSAN;9;X-Trail;80;550000;2013
TOYOTA;11;HighLander;859;550000;2013
TOYOTA;11;Avensis;65;550000;2013
KIA;28;Sportage;751;550000;2013
KIA;28;Sorento;750;550000;2013
KIA;28;Sportage;751;550000;2014
CHEVROLET;6;CAPTIVA;85;548163;2014
NISSAN;9;X-Trail;80;547300;2014
TOYOTA;11;VERSO;2654;544958;2014
NISSAN;9;X-Trail;80;543905;2014
TOYOTA;11;Corolla;852;540000;2013
TOYOTA;11;HighLander;859;540000;2012
KIA;28;Sportage;751;540000;2013
KIA;28;Sportage;751;540000;2014
KIA;28;Sorento;750;538725;2014
TOYOTA;11;Land Cruiser Prado;69;537813;2014
KIA;28;Sportage;751;536200;2014
KIA;28;Optima;2171;535800;2014
KIA;28;Optima;2171;535800;2014
CHEVROLET;6;Tracker;2791;532000;2014
TOYOTA;11;RAV-4;67;530119;2014
CHEVROLET;6;Tracker;2791;530000;2013
CHEVROLET;6;CAPTIVA;85;530000;2012
CHEVROLET;6;CAPTIVA;85;530000;2013
NISSAN;9;X-Trail;80;530000;2013
TOYOTA;11;Camry;66;530000;2012
TOYOTA;11;Hilux;860;530000;2014
TOYOTA;11;Land Cruiser 150;2885;530000;2013
KIA;28;Sorento;750;530000;2013
KIA;28;Sportage;751;530000;2013
KIA;28;Optima;2171;530000;2012
KIA;28;Sportage;751;530000;2013
NISSAN;9;X-Trail;80;528720;2014
TOYOTA;11;Camry;66;525596;2014
TOYOTA;11;Camry;66;525596;2014
KIA;28;Sportage;751;525000;2015
KIA;28;Sportage;751;525000;2015
OPEL;8;Antara;198;524752;2013
KIA;28;Sorento;750;523270;2014
KIA;28;Sorento;750;523270;2014
TOYOTA;11;Camry;66;522902;2014
TOYOTA;11;RAV-4;67;522726;2014
TOYOTA;11;RAV-4;67;522726;2014
NISSAN;9;Qashqai;78;520418;2014
OPEL;8;Zafira;40;520000;2013
OPEL;8;Insignia;1142;520000;2013
OPEL;8;Insignia;1142;520000;2013
OPEL;8;Insignia;1142;520000;2013
OPEL;8;Insignia;1142;520000;2013
TOYOTA;11;HighLander;859;520000;2013
TOYOTA;11;PRADO;1509;520000;2013
TOYOTA;11;Auris;99;520000;2013
TOYOTA;11;HighLander;859;520000;2013
TOYOTA;11;HighLander;859;520000;2012
TOYOTA;11;PRADO;1509;520000;2013
TOYOTA;11;Auris;99;520000;2013
TOYOTA;11;HighLander;859;520000;2011
TOYOTA;11;Camry;66;520000;2013
TOYOTA;11;Camry;66;520000;2013
KIA;28;Optima;2171;520000;2014
KIA;28;Sportage;751;520000;2014
KIA;28;Sportage;751;520000;2013
KIA;28;Sportage;751;520000;2013
KIA;28;Mohave;1182;515000;2012
TOYOTA;11;RAV-4;67;514662;2014
TOYOTA;11;Venza;1678;514656;2013
TOYOTA;11;Venza;1678;514656;2013
RENAULT;7;Duster;1665;512909;2015
KIA;28;Ceed;190;512600;2015
KIA;28;CEE`D;2237;512600;2015
KIA;28;Ceed;190;512600;2015
TOYOTA;11;RAV-4;67;510874;2014
CHEVROLET;6;Malibu;560;510000;2013
CHEVROLET;6;CAPTIVA;85;510000;2013
CHEVROLET;6;CAPTIVA;85;510000;2013
CHEVROLET;6;CAPTIVA;85;510000;2013
CHEVROLET;6;CAPTIVA;85;510000;2013
CHEVROLET;6;CAPTIVA;85;510000;2013
TOYOTA;11;HighLander;859;510000;2014
TOYOTA;11;RAV-4;67;510000;2013
TOYOTA;11;RAV-4;67;510000;2013
KIA;28;Mohave;1182;510000;2012
KIA;28;Mohave;1182;510000;2012
KIA;28;Sorento;750;510000;2013
KIA;28;Ceed;190;510000;2013
KIA;28;Sorento;750;510000;2014
KIA;28;Mohave;1182;510000;2011
KIA;28;Sorento;750;510000;2013
KIA;28;Sportage;751;510000;2013
KIA;28;Sportage;751;510000;2013
TOYOTA;11;RAV-4;67;509000;2013
TOYOTA;11;HighLander;859;508000;2013
NISSAN;9;X-Trail;80;507330;2014
OPEL;8;Antara;198;505362;2013
TOYOTA;11;LC Prado;2496;505000;2013
TOYOTA;11;Corolla;852;504437;2015
KIA;28;Sportage;751;504000;2015
KIA;28;Sportage;751;504000;2015
KIA;28;Sportage;751;504000;2015
KIA;28;Sportage;751;504000;2015
TOYOTA;11;RAV-4;67;503102;2014
TOYOTA;11;RAV-4;67;501127;2014
TOYOTA;11;Venza;1678;500380;2013
TOYOTA;11;RAV-4;67;500270;2014
TOYOTA;11;Camry;66;500127;2014
CHEVROLET;6;CAPTIVA;85;500000;2013
CHEVROLET;6;CAPTIVA;85;500000;2013
CHEVROLET;6;CAPTIVA;85;500000;2013
CHEVROLET;6;CAPTIVA;85;500000;2013
CHEVROLET;6;CAPTIVA;85;500000;2013
CHEVROLET;6;Malibu;560;500000;2013
CHEVROLET;6;CAPTIVA;85;500000;2013
CHEVROLET;6;CAPTIVA;85;500000;2013
OPEL;8;Antara;198;500000;2013
OPEL;8;Antara;198;500000;2012
OPEL;8;Zafira;40;500000;2013
NISSAN;9;Pathfinder;81;500000;2013
NISSAN;9;Pathfinder;81;500000;2013
TOYOTA;11;Venza;1678;500000;2013
TOYOTA;11;HighLander;859;500000;2013
TOYOTA;11;Venza;1678;500000;2013
TOYOTA;11;RAV-4;67;500000;2013
TOYOTA;11;RAV-4;67;500000;2013
TOYOTA;11;Auris;99;500000;2014
TOYOTA;11;RAV-4;67;500000;2012
KIA;28;Mohave;1182;500000;2012
KIA;28;Ceed;190;500000;2013
KIA;28;Mohave;1182;500000;2012
KIA;28;Carens;743;500000;2014
KIA;28;Sportage;751;500000;2013
KIA;28;Sportage;751;500000;2013
KIA;28;Sportage;751;500000;2013
KIA;28;Soul;1034;499700;2014
KIA;28;Soul;1034;499700;2014
KIA;28;Sportage;751;499400;2014
KIA;28;Sportage;751;499400;2014
KIA;28;Sportage;751;497900;2014
NISSAN;9;Pathfinder;81;495000;2013
KIA;28;CEE`D;2237;495000;2013
KIA;28;Ceed;190;495000;2013
KIA;28;CEE`D;2237;495000;2013
CHEVROLET;6;ORLANDO;2080;493920;2014
KIA;28;CEE`D;2237;492600;2015
CHEVROLET;6;CAPTIVA;85;490000;2013
CHEVROLET;6;CAPTIVA;85;490000;2013
CHEVROLET;6;CAPTIVA;85;490000;2012
CHEVROLET;6;CAPTIVA;85;490000;2013
NISSAN;9;Qashqai;78;490000;2012
TOYOTA;11;Land Cruiser Prado;69;490000;2013
TOYOTA;11;Land Cruiser Prado;69;490000;2013
KIA;28;Sportage;751;490000;2013
KIA;28;Sportage;751;490000;2013
KIA;28;Sportage;751;490000;2013
KIA;28;Sportage;751;490000;2013
OPEL;8;Insignia;1142;487500;2013
KIA;28;Optima;2171;486640;2013
TOYOTA;11;RAV-4;67;485000;2014
TOYOTA;11;RAV-4;67;485000;2014
TOYOTA;11;RAV-4;67;485000;2013
NISSAN;9;X-Trail;80;481131;2014
CHEVROLET;6;ORLANDO;2080;480000;2014
CHEVROLET;6;ORLANDO;2080;480000;2014
OPEL;8;Insignia;1142;480000;2013
OPEL;8;Insignia;1142;480000;2013
OPEL;8;Antara;198;480000;2013
TOYOTA;11;Hilux Pick Up;2981;480000;2011
TOYOTA;11;Venza;1678;480000;2013
KIA;28;Sportage;751;480000;2013
KIA;28;Sportage;751;480000;2013
KIA;28;Sportage;751;480000;2012
KIA;28;Sportage;751;480000;2013
KIA;28;Optima;2171;480000;2012
KIA;28;Sportage;751;480000;2013
KIA;28;Sportage;751;480000;2014
RENAULT;7;Megane;72;479690;2015
OPEL;8;Insignia;1142;479600;2014
OPEL;8;ASTRA;1225;478764;2013
CHEVROLET;6;Malibu;560;477160;2013
KIA;28;Sportage;751;476700;2015
KIA;28;Sportage;751;476700;2015
KIA;28;Ceed;190;475800;2014
CHEVROLET;6;CAPTIVA;85;475000;2012
CHEVROLET;6;ORLANDO;2080;475000;2014
NISSAN;9;Pathfinder;81;475000;2012
TOYOTA;11;Venza;1678;475000;2013
TOYOTA;11;Venza;1678;475000;2013
TOYOTA;11;Venza;1678;475000;2013
TOYOTA;11;Venza;1678;475000;2013
TOYOTA;11;Camry;66;475000;2012
TOYOTA;11;Camry;66;475000;2012
OPEL;8;ASTRA;1225;474672;2013
CHEVROLET;6;Tracker;2791;473100;2014
CHEVROLET;6;Tracker;2791;473100;2014
CHEVROLET;6;Tracker;2791;473100;2014
KIA;28;Sportage;751;473000;2015
KIA;28;Sportage;751;473000;2015
KIA;28;Sportage;751;473000;2015
KIA;28;Sportage;751;473000;2015
OPEL;8;ASTRA;1225;470580;2013
KIA;28;Soul;1034;470400;2014
CHEVROLET;6;Tracker;2791;470000;2014
CHEVROLET;6;Cruze;1284;470000;2014
CHEVROLET;6;Tracker;2791;470000;2014
OPEL;8;Insignia;1142;470000;2013
TOYOTA;11;Venza;1678;470000;2013
TOYOTA;11;Land Cruiser 150;2885;470000;2013
TOYOTA;11;Land Cruiser 150;2885;470000;2013
TOYOTA;11;Land Cruiser 150;2885;470000;2013
TOYOTA;11;Venza;1678;470000;2013
TOYOTA;11;Venza;1678;470000;2013
KIA;28;Sorento;750;470000;2013
KIA;28;Sorento;750;470000;2013
KIA;28;Mohave;1182;470000;2012
KIA;28;Sorento;750;470000;2013
KIA;28;Sorento;750;470000;2013
KIA;28;Carens;743;470000;2012
KIA;28;Sorento;750;470000;2012
TOYOTA;11;Camry;66;469894;2014
KIA;28;Sportage;751;468270;2015
OPEL;8;Antara;198;468255;2013
CHEVROLET;6;Cruze 1.8;2186;468000;2014
KIA;28;Sportage;751;467400;2014
KIA;28;Sportage;751;467400;2014
TOYOTA;11;RAV-4;67;465647;2013
KIA;28;Optima;2171;465300;2014
KIA;28;Ceed;190;462000;2015
KIA;28;Ceed;190;462000;2015
KIA;28;CEE`D;2237;462000;2015
KIA;28;CEE`D;2237;462000;2015
KIA;28;Cerato;194;461948;2013
CHEVROLET;6;Tracker;2791;460650;2014
TOYOTA;11;Camry;66;460649;2014
CHEVROLET;6;CAPTIVA;85;460000;2012
CHEVROLET;6;CAPTIVA;85;460000;2014
CHEVROLET;6;CAPTIVA;85;460000;2012
NISSAN;9;X-Trail;80;460000;2013
TOYOTA;11;Avensis;65;460000;2012
TOYOTA;11;RAV-4;67;460000;2012
KIA;28;Ceed;190;460000;2013
KIA;28;CEE`D;2237;460000;2013
KIA;28;Sportage;751;458052;2014
NISSAN;9;Juke;2032;458000;2014
CHEVROLET;6;CAPTIVA;85;457900;2013
OPEL;8;ASTRA;1225;457653;2013
KIA;28;Ceed;190;455301;2015
KIA;28;Sorento;750;455000;2013
KIA;28;Sorento;750;455000;2013
KIA;28;Cerato;194;455000;2014
OPEL;8;Insignia;1142;454100;2014
CHEVROLET;6;CAPTIVA;85;450800;2013
CHEVROLET;6;CAPTIVA;85;450800;2013
CHEVROLET;6;CAPTIVA;85;450000;2012
CHEVROLET;6;ORLANDO;2080;450000;2014
CHEVROLET;6;Tracker;2791;450000;2014
CHEVROLET;6;Malibu;560;450000;2013
CHEVROLET;6;Malibu;560;450000;2012
OPEL;8;Insignia;1142;450000;2013
OPEL;8;Insignia;1142;450000;2012
OPEL;8;Astra J;2113;450000;2013
OPEL;8;Insignia;1142;450000;2012
OPEL;8;Insignia;1142;450000;2012
NISSAN;9;X-Trail;80;450000;2013
NISSAN;9;Teana;77;450000;2012
TOYOTA;11;Venza;1678;450000;2013
TOYOTA;11;HighLander;859;450000;2012
TOYOTA;11;Venza;1678;450000;2013
TOYOTA;11;Corolla;852;450000;2013
TOYOTA;11;Avensis;65;450000;2013
KIA;28;Sportage;751;450000;2013
KIA;28;Sorento;750;450000;2013
KIA;28;Mohave;1182;450000;2011
KIA;28;Mohave;1182;450000;2011
KIA;28;Sorento;750;450000;2013
KIA;28;Sportage;751;450000;2014
KIA;28;Sportage;751;450000;2014
KIA;28;Sportage;751;450000;2014
KIA;28;Cerato;194;450000;2013
KIA;28;Sportage;751;450000;2013
KIA;28;Optima;2171;450000;2012
KIA;28;Optima;2171;450000;2013
RENAULT;7;Fluence;1555;448197;2015
CHEVROLET;6;Cruze;1284;446600;2014
CHEVROLET;6;ORLANDO;2080;445000;2013
CHEVROLET;6;ORLANDO;2080;445000;2014
OPEL;8;Mokka;2632;445000;2014
TOYOTA;11;RAV-4;67;445000;2011
KIA;28;Sorento;750;445000;2013
KIA;28;Mohave;1182;445000;2012
KIA;28;Mohave;1182;445000;2012
KIA;28;Mohave;1182;445000;2012
KIA;28;Sportage;751;445000;2013
CHEVROLET;6;Cruze;1284;442700;2014
CHEVROLET;6;CAPTIVA;85;442400;2013
KIA;28;CEE`D;2237;441000;2015
KIA;28;Ceed;190;441000;2015
KIA;28;CEE`D;2237;441000;2015
CHEVROLET;6;Malibu;560;440000;2012
CHEVROLET;6;Malibu;560;440000;2012
CHEVROLET;6;Malibu;560;440000;2012
OPEL;8;Corsa;13;440000;2013
TOYOTA;11;RAV-4;67;440000;2013
TOYOTA;11;Auris;99;440000;2013
KIA;28;CEE`D;2237;440000;2013
KIA;28;Sportage;751;440000;2014
KIA;28;Carens;743;439490;2014
KIA;28;Carens;743;439490;2014
KIA;28;Carens;743;439490;2012
KIA;28;Sportage;751;437000;2014
KIA;28;Sportage;751;437000;2014
KIA;28;Sportage;751;437000;2014
KIA;28;Sportage;751;437000;2014
KIA;28;Sportage;751;437000;2014
OPEL;8;Insignia;1142;436800;2013
KIA;28;CEE`D;2237;436800;2015
CHEVROLET;6;CAPTIVA;85;435400;2013
CHEVROLET;6;CAPTIVA;85;435400;2013
NISSAN;9;Murano;79;435000;2012
TOYOTA;11;RAV-4;67;435000;2013
KIA;28;Sportage;751;435000;2013
CHEVROLET;6;Malibu;560;434500;2013
NISSAN;9;Qashqai;78;434500;2014
RENAULT;7;Megane;72;434000;2015
KIA;28;Sorento;750;433189;2014
TOYOTA;11;Camry;66;433000;2014
OPEL;8;Insignia;1142;432900;2013
KIA;28;CEE`D;2237;431300;2013
OPEL;8;Insignia;1142;430300;2013
CHEVROLET;6;Tracker;2791;430000;2013
CHEVROLET;6;Cruze;1284;430000;2014
CHEVROLET;6;Malibu;560;430000;2013
CHEVROLET;6;ORLANDO;2080;430000;2012
CHEVROLET;6;Tracker;2791;430000;2013
CHEVROLET;6;Tracker;2791;430000;2013
CHEVROLET;6;ORLANDO;2080;430000;2013
OPEL;8;Insignia;1142;430000;2013
OPEL;8;ASTRA;1225;430000;2014
OPEL;8;ASTRA;1225;430000;2014
OPEL;8;ASTRA;1225;430000;2014
OPEL;8;Insignia;1142;430000;2014
TOYOTA;11;RAV-4;67;430000;2010
TOYOTA;11;Corolla;852;430000;2014
TOYOTA;11;Corolla;852;430000;2014
KIA;28;Sportage;751;430000;2013
KIA;28;Sportage;751;430000;2013
KIA;28;Sorento;750;430000;2013
KIA;28;Sportage;751;430000;2014
KIA;28;Sportage;751;430000;2012
TOYOTA;11;Camry;66;427770;2014
OPEL;8;Insignia;1142;426485;2013
OPEL;8;ASTRA;1225;425568;2013
CHEVROLET;6;CAPTIVA;85;425040;2013
KIA;28;Optima;2171;425000;2012
KIA;28;Sportage;751;425000;2014
KIA;28;Sportage;751;425000;2014
KIA;28;Sportage;751;425000;2014
KIA;28;Sportage;751;425000;2014
KIA;28;Sportage;751;425000;2014
KIA;28;Sorento;750;423000;2013
KIA;28;Sorento;750;423000;2013
KIA;28;Sorento;750;423000;2013
KIA;28;Sorento;750;423000;2013
KIA;28;Sorento;750;423000;2013
KIA;28;Sorento;750;423000;2013
KIA;28;Sorento;750;423000;2013
KIA;28;Sorento;750;423000;2013
KIA;28;CEE`D;2237;421800;2014
CHEVROLET;6;CAPTIVA;85;420000;2013
CHEVROLET;6;CAPTIVA;85;420000;2013
CHEVROLET;6;CAPTIVA;85;420000;2013
CHEVROLET;6;Cruze;1284;420000;2014
CHEVROLET;6;Malibu;560;420000;2012
CHEVROLET;6;Malibu;560;420000;2012
CHEVROLET;6;Cruze;1284;420000;2014
CHEVROLET;6;ORLANDO;2080;420000;2014
CHEVROLET;6;CAPTIVA;85;420000;2012
OPEL;8;Insignia;1142;420000;2012
NISSAN;9;X-Trail;80;420000;2013
NISSAN;9;X-Trail;80;420000;2013
NISSAN;9;X-Trail;80;420000;2013
NISSAN;9;Juke;2032;420000;2014
TOYOTA;11;RAV-4;67;420000;2013
TOYOTA;11;RAV-4;67;420000;2013
TOYOTA;11;RAV-4;67;420000;2013
TOYOTA;11;Yaris;32;420000;2013
TOYOTA;11;RAV-4;67;420000;2013
TOYOTA;11;Yaris;32;420000;2013
TOYOTA;11;RAV-4;67;420000;2013
TOYOTA;11;Camry;66;420000;2012
TOYOTA;11;Auris;99;420000;2012
KIA;28;Sorento;750;420000;2013
KIA;28;Sorento;750;420000;2013
KIA;28;Sorento;750;420000;2013
KIA;28;Sorento;750;420000;2013
KIA;28;Sorento;750;420000;2013
KIA;28;Sorento;750;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Optima;2171;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2013
KIA;28;Sportage;751;420000;2014
KIA;28;Sportage;751;419719;2013
KIA;28;Cerato;194;419235;2014
CHEVROLET;6;CAPTIVA;85;418600;2013
CHEVROLET;6;CAPTIVA;85;418600;2013
NISSAN;9;X-Trail;80;418372;2014
CHEVROLET;6;Cruze;1284;418000;2014
CHEVROLET;6;Cruze;1284;418000;2014
CHEVROLET;6;CAPTIVA;85;415000;2013
CHEVROLET;6;CAPTIVA;85;415000;2013
CHEVROLET;6;CAPTIVA;85;415000;2013
CHEVROLET;6;CAPTIVA;85;415000;2013
KIA;28;Sportage;751;415000;2013
OPEL;8;Antara;198;414928;2013
OPEL;8;Antara;198;414315;2013
NISSAN;9;Juke;2032;414295;2014
KIA;28;Rio;749;413600;2015
KIA;28;Rio;749;413600;2015
KIA;28;Rio;749;413600;2015
NISSAN;9;Qashqai;78;410600;2014
CHEVROLET;6;CAPTIVA;85;410000;2013
CHEVROLET;6;CAPTIVA;85;410000;2013
CHEVROLET;6;Malibu;560;410000;2013
CHEVROLET;6;CAPTIVA;85;410000;2012
CHEVROLET;6;ORLANDO;2080;410000;2013
CHEVROLET;6;CAPTIVA;85;410000;2012
CHEVROLET;6;ORLANDO;2080;410000;2013
CHEVROLET;6;CAPTIVA;85;410000;2012
CHEVROLET;6;ORLANDO;2080;410000;2014
